"","filename","sentence","index","date","url","filepath"
"663","house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt","",21,2024-10-21,"https://www.dailywire.com/news/house-finds-secret-service-responsible-for-preventable-trump-assassination-attempt","./trump_extracted_text/house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt"
"664","house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt","",21,2024-10-21,"https://www.dailywire.com/news/house-finds-secret-service-responsible-for-preventable-trump-assassination-attempt","./trump_extracted_text/house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt"
"665","house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt"," Oct 21, 2024 ",21,2024-10-21,"https://www.dailywire.com/news/house-finds-secret-service-responsible-for-preventable-trump-assassination-attempt","./trump_extracted_text/house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt"
"666","house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt","",21,2024-10-21,"https://www.dailywire.com/news/house-finds-secret-service-responsible-for-preventable-trump-assassination-attempt","./trump_extracted_text/house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt"
"667","house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt","",21,2024-10-21,"https://www.dailywire.com/news/house-finds-secret-service-responsible-for-preventable-trump-assassination-attempt","./trump_extracted_text/house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt"
"668","house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt"," The House task force investigating the July 13 attack released an interim report on Monday.",21,2024-10-21,"https://www.dailywire.com/news/house-finds-secret-service-responsible-for-preventable-trump-assassination-attempt","./trump_extracted_text/house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt"
"669","house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt","House lawmakers tasked with investigating the attempted assassination of former President Donald Trump in Pennsylvania said Monday that the attack never would have happened had the Secret Service been prepared.",21,2024-10-21,"https://www.dailywire.com/news/house-finds-secret-service-responsible-for-preventable-trump-assassination-attempt","./trump_extracted_text/house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt"
"670","house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt","The House Task Force on the July 13 assassination attempt in Butler released a 53-page interim report detailing the “stunning security failures” that led to Trump being struck in the ear by a bullet fired by 20-year-old Thomas Matthew Crooks. These failures included numerous communication errors and inadequate planning to secure the site.",21,2024-10-21,"https://www.dailywire.com/news/house-finds-secret-service-responsible-for-preventable-trump-assassination-attempt","./trump_extracted_text/house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt"
"671","house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt","“Put simply, the evidence obtained by the Task Force to date shows the tragic and shocking events of July 13 were preventable and should not have happened,” the task force said.",21,2024-10-21,"https://www.dailywire.com/news/house-finds-secret-service-responsible-for-preventable-trump-assassination-attempt","./trump_extracted_text/house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt"
"672","house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt","One of the key findings of the report concluded that the security perimeter set up by the Secret Service allowed people to get within around 150 yards of the stage where Trump was speaking without going through security screening.",21,2024-10-21,"https://www.dailywire.com/news/house-finds-secret-service-responsible-for-preventable-trump-assassination-attempt","./trump_extracted_text/house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt"
"673","house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt","“The Task Force found that the [American Glass Research] parking lot was in fact closed to vehicle traffic, but a crowd gathered on the adjacent grassy area near the chain link fence that marked the outer perimeter established by the Secret Service,” the report said. “Onlookers in that area did not need to pass through the event’s magnetometers to see the rally stage — despite being approximately 150 yards from where the former President was speaking.”",21,2024-10-21,"https://www.dailywire.com/news/house-finds-secret-service-responsible-for-preventable-trump-assassination-attempt","./trump_extracted_text/house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt"
"674","house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt","Additionally, the task force noted that the Secret Service recognized that areas outside the security perimeter were risks but didn’t take the proper steps to secure them.",21,2024-10-21,"https://www.dailywire.com/news/house-finds-secret-service-responsible-for-preventable-trump-assassination-attempt","./trump_extracted_text/house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt"
"675","house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt","“Despite its proximity to a main road, clear sight lines to the stage, and elevated position, the Secret Service placed the AGR complex outside the secure perimeter for the event, meaning that the crowd that gathered there was not screened by USSS or other law enforcement,” the report said. “The consequences of that decision were compounded by the fact that state and local law enforcement posted near the complex did not have complete visual coverage of the area.”",21,2024-10-21,"https://www.dailywire.com/news/house-finds-secret-service-responsible-for-preventable-trump-assassination-attempt","./trump_extracted_text/house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt"
"676","house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt","Crooks was able to access the roof of the AGR building using an air conditioning unit to hoist himself up. From there, he opened fire, injuring Trump and two rallygoers and killing 50-year-old Corey Comperatore.",21,2024-10-21,"https://www.dailywire.com/news/house-finds-secret-service-responsible-for-preventable-trump-assassination-attempt","./trump_extracted_text/house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt"
"677","house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt","One local Butler police officer encountered Crooks before he opened fire as he attempted to climb up on the roof.",21,2024-10-21,"https://www.dailywire.com/news/house-finds-secret-service-responsible-for-preventable-trump-assassination-attempt","./trump_extracted_text/house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt"
"678","house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt","“I see Crooks facing downrange towards the stage, but his eyes are back at me as I’m coming up,” the officer told the task force. “And I would say, like, his facial expressions was surprised. His eyes were very big, like, what are you doing up here?”",21,2024-10-21,"https://www.dailywire.com/news/house-finds-secret-service-responsible-for-preventable-trump-assassination-attempt","./trump_extracted_text/house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt"
"679","house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt","“And as I’m coming up and he’s got the gun pointed at me, I don’t know if I reach for my gun, if I slip, but all I know from that point is I’m looking at him, and all my weight is on my, like, arms, my hands, and I don’t have a grip,” the officer added, explaining why he was unable to confront Crooks.",21,2024-10-21,"https://www.dailywire.com/news/house-finds-secret-service-responsible-for-preventable-trump-assassination-attempt","./trump_extracted_text/house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt"
"680","house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt","MATT WALSH’S ‘AM I RACIST?’ COMING TO DAILYWIRE+ OCT. 28",21,2024-10-21,"https://www.dailywire.com/news/house-finds-secret-service-responsible-for-preventable-trump-assassination-attempt","./trump_extracted_text/house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt"
"681","house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt","The officer fell to the ground and radioed out that there was a man with a gun on the roof. The task force said it has no evidence that this warning reached Trump’s Secret Service detail before Crooks opened fire.",21,2024-10-21,"https://www.dailywire.com/news/house-finds-secret-service-responsible-for-preventable-trump-assassination-attempt","./trump_extracted_text/house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt"
"682","house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt","While the FBI has said that a Secret Service sniper took out Crooks, one local police officer said he fired at Crooks and believed that he hit him. FBI investigator Kevin Rojek said that the agency had “no forensic evidence indicating that that round either struck our subject or the subject’s rifle.”",21,2024-10-21,"https://www.dailywire.com/news/house-finds-secret-service-responsible-for-preventable-trump-assassination-attempt","./trump_extracted_text/house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt"
"683","house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt","The release of the House report follows several other reports on the assassination attempt from the Senate and from an independent panel created by Homeland Security Secretary Alejandro Mayorkas. Each report has found the Secret Service liable for major planning failures and systematic communication breakdowns.",21,2024-10-21,"https://www.dailywire.com/news/house-finds-secret-service-responsible-for-preventable-trump-assassination-attempt","./trump_extracted_text/house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt"
"684","house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt","?",21,2024-10-21,"https://www.dailywire.com/news/house-finds-secret-service-responsible-for-preventable-trump-assassination-attempt","./trump_extracted_text/house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt"
"685","house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt","",21,2024-10-21,"https://www.dailywire.com/news/house-finds-secret-service-responsible-for-preventable-trump-assassination-attempt","./trump_extracted_text/house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt"
"686","house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt","",21,2024-10-21,"https://www.dailywire.com/news/house-finds-secret-service-responsible-for-preventable-trump-assassination-attempt","./trump_extracted_text/house_finds_secret_service_responsible_for_preventable_trump_assassination_attempt.txt"
"687","how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt","",22,2024-11-04,"https://www.dailywire.com/news/how-dare-we-speak-merry-christmas-trump-team-posts-kamala-flashback-promises-christmas-cheer","./trump_extracted_text/how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt"
"688","how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt"," ‘How Dare We Speak Merry Christmas:’ Trump Team Posts Kamala Flashback, Promises Christmas Cheer ",22,2024-11-04,"https://www.dailywire.com/news/how-dare-we-speak-merry-christmas-trump-team-posts-kamala-flashback-promises-christmas-cheer","./trump_extracted_text/how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt"
"689","how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt","",22,2024-11-04,"https://www.dailywire.com/news/how-dare-we-speak-merry-christmas-trump-team-posts-kamala-flashback-promises-christmas-cheer","./trump_extracted_text/how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt"
"690","how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt","",22,2024-11-04,"https://www.dailywire.com/news/how-dare-we-speak-merry-christmas-trump-team-posts-kamala-flashback-promises-christmas-cheer","./trump_extracted_text/how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt"
"691","how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt"," Nov 4, 2024 ",22,2024-11-04,"https://www.dailywire.com/news/how-dare-we-speak-merry-christmas-trump-team-posts-kamala-flashback-promises-christmas-cheer","./trump_extracted_text/how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt"
"692","how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt","",22,2024-11-04,"https://www.dailywire.com/news/how-dare-we-speak-merry-christmas-trump-team-posts-kamala-flashback-promises-christmas-cheer","./trump_extracted_text/how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt"
"693","how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt","",22,2024-11-04,"https://www.dailywire.com/news/how-dare-we-speak-merry-christmas-trump-team-posts-kamala-flashback-promises-christmas-cheer","./trump_extracted_text/how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt"
"694","how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt"," Harris previously bashed saying 'Merry Christmas' during negotiations about protections for illegal immigrants brought to the U.S. as children.",22,2024-11-04,"https://www.dailywire.com/news/how-dare-we-speak-merry-christmas-trump-team-posts-kamala-flashback-promises-christmas-cheer","./trump_extracted_text/how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt"
"695","how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt","The Trump campaign posted a flashback to Vice President Kamala Harris bashing saying, “Merry Christmas,” promising that a second Trump presidency would have Christmas cheer.",22,2024-11-04,"https://www.dailywire.com/news/how-dare-we-speak-merry-christmas-trump-team-posts-kamala-flashback-promises-christmas-cheer","./trump_extracted_text/how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt"
"696","how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt","“How dare we speak ‘Merry Christmas!’ How dare we!” Harris said in a 2017 speech during negotiations about protections for illegal immigrants brought to the U.S. as children.",22,2024-11-04,"https://www.dailywire.com/news/how-dare-we-speak-merry-christmas-trump-team-posts-kamala-flashback-promises-christmas-cheer","./trump_extracted_text/how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt"
"697","how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt","The Trump Team TikTok account posted the old video of Harris and then cut to a clip of former President Donald Trump.",22,2024-11-04,"https://www.dailywire.com/news/how-dare-we-speak-merry-christmas-trump-team-posts-kamala-flashback-promises-christmas-cheer","./trump_extracted_text/how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt"
"698","how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt","“Well, guess what? We’re saying ‘Merry Christmas’ again,” Trump said in the clip.",22,2024-11-04,"https://www.dailywire.com/news/how-dare-we-speak-merry-christmas-trump-team-posts-kamala-flashback-promises-christmas-cheer","./trump_extracted_text/how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt"
"699","how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt","Team Trump posted this on TikTok one day ago. It has 30M views and 4.2M likes. pic.twitter.com/CqqUcMrLGP",22,2024-11-04,"https://www.dailywire.com/news/how-dare-we-speak-merry-christmas-trump-team-posts-kamala-flashback-promises-christmas-cheer","./trump_extracted_text/how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt"
"700","how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt","— End Wokeness (@EndWokeness) November 4, 2024",22,2024-11-04,"https://www.dailywire.com/news/how-dare-we-speak-merry-christmas-trump-team-posts-kamala-flashback-promises-christmas-cheer","./trump_extracted_text/how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt"
"701","how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt","",22,2024-11-04,"https://www.dailywire.com/news/how-dare-we-speak-merry-christmas-trump-team-posts-kamala-flashback-promises-christmas-cheer","./trump_extracted_text/how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt"
"702","how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt","During his 2016 campaign,  Trump promised that Americans would say “Merry Christmas” again if he won.",22,2024-11-04,"https://www.dailywire.com/news/how-dare-we-speak-merry-christmas-trump-team-posts-kamala-flashback-promises-christmas-cheer","./trump_extracted_text/how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt"
"703","how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt","“If I’m president, you’re going to see ‘Merry Christmas’ in department stores, believe me,” he said in a speech at the time.",22,2024-11-04,"https://www.dailywire.com/news/how-dare-we-speak-merry-christmas-trump-team-posts-kamala-flashback-promises-christmas-cheer","./trump_extracted_text/how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt"
"704","how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt","“If I become president, we’re all going to be saying ‘Merry Christmas’ again,” he said in another.",22,2024-11-04,"https://www.dailywire.com/news/how-dare-we-speak-merry-christmas-trump-team-posts-kamala-flashback-promises-christmas-cheer","./trump_extracted_text/how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt"
"705","how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt","MATT WALSH’S ‘AM I RACIST?’ NOW STREAMING ON DAILYWIRE+",22,2024-11-04,"https://www.dailywire.com/news/how-dare-we-speak-merry-christmas-trump-team-posts-kamala-flashback-promises-christmas-cheer","./trump_extracted_text/how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt"
"706","how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt","The Trump Team’s TikTok was posted on Sunday, two days before the presidential election on Tuesday.",22,2024-11-04,"https://www.dailywire.com/news/how-dare-we-speak-merry-christmas-trump-team-posts-kamala-flashback-promises-christmas-cheer","./trump_extracted_text/how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt"
"707","how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt","Trump and Harris are currently tied nationally, according to the RealClearPolitics polling average.",22,2024-11-04,"https://www.dailywire.com/news/how-dare-we-speak-merry-christmas-trump-team-posts-kamala-flashback-promises-christmas-cheer","./trump_extracted_text/how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt"
"708","how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt","Trump holds a tiny lead in the swing states of Pennsylvania, Georgia, North Carolina, Nevada, and Arizona. Harris holds a slight lead in Michigan and Wisconsin.",22,2024-11-04,"https://www.dailywire.com/news/how-dare-we-speak-merry-christmas-trump-team-posts-kamala-flashback-promises-christmas-cheer","./trump_extracted_text/how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt"
"709","how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt","During her 2017 remarks, Harris called it “morally wrong” to take Deferred Action for Childhood Arrivals (DACA) status away from non-citizens.",22,2024-11-04,"https://www.dailywire.com/news/how-dare-we-speak-merry-christmas-trump-team-posts-kamala-flashback-promises-christmas-cheer","./trump_extracted_text/how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt"
"710","how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt","“When we all sing happy tunes and sing ‘Merry Christmas’ and wish each other ‘Merry Christmas,’ these children are not going to have a merry Christmas,” she said. “How dare we speak ‘Merry Christmas!’ How dare we! They will not have a merry Christmas. They don’t know if they will be here in a matter of days, weeks and months.”",22,2024-11-04,"https://www.dailywire.com/news/how-dare-we-speak-merry-christmas-trump-team-posts-kamala-flashback-promises-christmas-cheer","./trump_extracted_text/how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt"
"711","how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt","This election cycle, the Trump campaign and Republicans have zeroed in on immigration, one of their strongest issues, arguing that the Biden administration has allowed an unmitigated disaster at the border.",22,2024-11-04,"https://www.dailywire.com/news/how-dare-we-speak-merry-christmas-trump-team-posts-kamala-flashback-promises-christmas-cheer","./trump_extracted_text/how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt"
"712","how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt","Harris has hammered abortion, urging women especially to vote for her to preserve legal abortion. In the last few weeks, her campaign has also tried to boost support among men, which Democrats fear may be one of her biggest vulnerabilities.",22,2024-11-04,"https://www.dailywire.com/news/how-dare-we-speak-merry-christmas-trump-team-posts-kamala-flashback-promises-christmas-cheer","./trump_extracted_text/how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt"
"713","how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt","Meanwhile, Christmas is already in the air around the country.",22,2024-11-04,"https://www.dailywire.com/news/how-dare-we-speak-merry-christmas-trump-team-posts-kamala-flashback-promises-christmas-cheer","./trump_extracted_text/how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt"
"714","how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt","Retail stores have already begun to display their Christmas inventory and are decorating their stores in anticipation of the holiday season.",22,2024-11-04,"https://www.dailywire.com/news/how-dare-we-speak-merry-christmas-trump-team-posts-kamala-flashback-promises-christmas-cheer","./trump_extracted_text/how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt"
"715","how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt","The famous Rockefeller Christmas Tree has been selected and is set to arrive in Midtown Manhattan on Saturday.",22,2024-11-04,"https://www.dailywire.com/news/how-dare-we-speak-merry-christmas-trump-team-posts-kamala-flashback-promises-christmas-cheer","./trump_extracted_text/how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt"
"716","how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt","?",22,2024-11-04,"https://www.dailywire.com/news/how-dare-we-speak-merry-christmas-trump-team-posts-kamala-flashback-promises-christmas-cheer","./trump_extracted_text/how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt"
"717","how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt","",22,2024-11-04,"https://www.dailywire.com/news/how-dare-we-speak-merry-christmas-trump-team-posts-kamala-flashback-promises-christmas-cheer","./trump_extracted_text/how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt"
"718","how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt","",22,2024-11-04,"https://www.dailywire.com/news/how-dare-we-speak-merry-christmas-trump-team-posts-kamala-flashback-promises-christmas-cheer","./trump_extracted_text/how_dare_we_speak_merry_christmas_trump_team_posts_kamala_flashback_promises_christmas_cheer.txt"
"719","how_trump_learned_to_embrace_the_transgender_culture_wars.txt","",23,2024-10-30,"https://www.dailywire.com/news/how-trump-learned-to-embrace-the-transgender-culture-wars","./trump_extracted_text/how_trump_learned_to_embrace_the_transgender_culture_wars.txt"
"720","how_trump_learned_to_embrace_the_transgender_culture_wars.txt"," How Trump Learned To Embrace The Transgender Culture Wars ",23,2024-10-30,"https://www.dailywire.com/news/how-trump-learned-to-embrace-the-transgender-culture-wars","./trump_extracted_text/how_trump_learned_to_embrace_the_transgender_culture_wars.txt"
"721","how_trump_learned_to_embrace_the_transgender_culture_wars.txt","",23,2024-10-30,"https://www.dailywire.com/news/how-trump-learned-to-embrace-the-transgender-culture-wars","./trump_extracted_text/how_trump_learned_to_embrace_the_transgender_culture_wars.txt"
"722","how_trump_learned_to_embrace_the_transgender_culture_wars.txt","",23,2024-10-30,"https://www.dailywire.com/news/how-trump-learned-to-embrace-the-transgender-culture-wars","./trump_extracted_text/how_trump_learned_to_embrace_the_transgender_culture_wars.txt"
"723","how_trump_learned_to_embrace_the_transgender_culture_wars.txt"," Oct 30, 2024 ",23,2024-10-30,"https://www.dailywire.com/news/how-trump-learned-to-embrace-the-transgender-culture-wars","./trump_extracted_text/how_trump_learned_to_embrace_the_transgender_culture_wars.txt"
"724","how_trump_learned_to_embrace_the_transgender_culture_wars.txt","",23,2024-10-30,"https://www.dailywire.com/news/how-trump-learned-to-embrace-the-transgender-culture-wars","./trump_extracted_text/how_trump_learned_to_embrace_the_transgender_culture_wars.txt"
"725","how_trump_learned_to_embrace_the_transgender_culture_wars.txt","",23,2024-10-30,"https://www.dailywire.com/news/how-trump-learned-to-embrace-the-transgender-culture-wars","./trump_extracted_text/how_trump_learned_to_embrace_the_transgender_culture_wars.txt"
"726","how_trump_learned_to_embrace_the_transgender_culture_wars.txt"," From transgender athletes to parental uprisings, here's how the former president came around on the 'the 2024 sleeper issue.'",23,2024-10-30,"https://www.dailywire.com/news/how-trump-learned-to-embrace-the-transgender-culture-wars","./trump_extracted_text/how_trump_learned_to_embrace_the_transgender_culture_wars.txt"
"727","how_trump_learned_to_embrace_the_transgender_culture_wars.txt","Even Donald Trump was surprised by the massive applause he got when he promised to cut federal funding for schools pushing radical gender ideology on kids.",23,2024-10-30,"https://www.dailywire.com/news/how-trump-learned-to-embrace-the-transgender-culture-wars","./trump_extracted_text/how_trump_learned_to_embrace_the_transgender_culture_wars.txt"
"728","how_trump_learned_to_embrace_the_transgender_culture_wars.txt","“Look at the hand you get for that,” Trump marveled during a March 14, 2023, speech in Davenport, Iowa. “Bigger than, ‘We’re going to be energy independent!’”",23,2024-10-30,"https://www.dailywire.com/news/how-trump-learned-to-embrace-the-transgender-culture-wars","./trump_extracted_text/how_trump_learned_to_embrace_the_transgender_culture_wars.txt"
"729","how_trump_learned_to_embrace_the_transgender_culture_wars.txt","Nobody would have known what he was talking about, Trump said, if he discussed gender ideology at a campaign rally during his first presidential run. He was right. Four years ago, few Americans could have imagined a presidential candidate promising to protect kids from transgender surgeries or having men in their daughters’ sports.",23,2024-10-30,"https://www.dailywire.com/news/how-trump-learned-to-embrace-the-transgender-culture-wars","./trump_extracted_text/how_trump_learned_to_embrace_the_transgender_culture_wars.txt"
"730","how_trump_learned_to_embrace_the_transgender_culture_wars.txt","Trump steered clear of the issue in 2020. But 2024 has been a different story.",23,2024-10-30,"https://www.dailywire.com/news/how-trump-learned-to-embrace-the-transgender-culture-wars","./trump_extracted_text/how_trump_learned_to_embrace_the_transgender_culture_wars.txt"
"731","how_trump_learned_to_embrace_the_transgender_culture_wars.txt","In the campaign’s final stretch, Trump has zeroed in on the Left’s embrace of transgenderism, pouring millions into television ads that highlight Kamala Harris’s promotion of far-left policies, such as taxpayer-funded transgender surgeries for illegal immigrants and federal prisoners.",23,2024-10-30,"https://www.dailywire.com/news/how-trump-learned-to-embrace-the-transgender-culture-wars","./trump_extracted_text/how_trump_learned_to_embrace_the_transgender_culture_wars.txt"
"732","how_trump_learned_to_embrace_the_transgender_culture_wars.txt","“Kamala is for they/them. President Trump is for you,” warns Trump’s most aired ad. It’s also his most effective ad, according to Democratic testing results reviewed by The New York Times.",23,2024-10-30,"https://www.dailywire.com/news/how-trump-learned-to-embrace-the-transgender-culture-wars","./trump_extracted_text/how_trump_learned_to_embrace_the_transgender_culture_wars.txt"
"733","how_trump_learned_to_embrace_the_transgender_culture_wars.txt","Kamala is for they/them.",23,2024-10-30,"https://www.dailywire.com/news/how-trump-learned-to-embrace-the-transgender-culture-wars","./trump_extracted_text/how_trump_learned_to_embrace_the_transgender_culture_wars.txt"
"734","how_trump_learned_to_embrace_the_transgender_culture_wars.txt","President Trump is for you. pic.twitter.com/Yk1KBgMH4f",23,2024-10-30,"https://www.dailywire.com/news/how-trump-learned-to-embrace-the-transgender-culture-wars","./trump_extracted_text/how_trump_learned_to_embrace_the_transgender_culture_wars.txt"
"735","how_trump_learned_to_embrace_the_transgender_culture_wars.txt","— Trump War Room (@TrumpWarRoom) September 20, 2024",23,2024-10-30,"https://www.dailywire.com/news/how-trump-learned-to-embrace-the-transgender-culture-wars","./trump_extracted_text/how_trump_learned_to_embrace_the_transgender_culture_wars.txt"
